utterance,target
Number of data  y == 83.49135590768469 data,"equal ( data = forest_fire , var1 = y , val = 83.49135590768469 )"
Number of info  y greater than 90.65490637779598 data,"greater ( data = forest_fire , var1 = y , val = 90.65490637779598 )"
How many info with y larger than -57.25645584087451 dataset,"greater ( data = forest_fire , var1 = y , val = -57.25645584087451 )"
How many info  y == 40.39478007437501 dataset,"equal ( data = forest_fire , var1 = y , val = 40.39478007437501 )"
Number of info where y  >  -13.37985662221655 dataset,"greater ( data = forest_fire , var1 = y , val = -13.37985662221655 )"
Number of info with y smaller than or same as 24.34338237144172 df,"less_eq ( data = forest_fire , var1 = y , val = 24.34338237144172 )"
Number of data where y greater than or equal to -13.827529032197845 df,"greater_eq ( data = forest_fire , var1 = y , val = -13.827529032197845 )"
How many data  y smaller than -77.51442358363781 data,"less ( data = forest_fire , var1 = y , val = -77.51442358363781 )"
Number of entries  y bigger than 51.95325263893375 ,"greater ( data = forest_fire , var1 = y , val = 51.95325263893375 )"
Number of info with y greater than or same as -95.76782412696645 ,"greater_eq ( data = forest_fire , var1 = y , val = -95.76782412696645 )"
Number of rows where y = -12.881368840377789 dataset,"equal ( data = forest_fire , var1 = y , val = -12.881368840377789 )"
Number of data with y <= -71.35853843970125 data,"less_eq ( data = forest_fire , var1 = y , val = -71.35853843970125 )"
How many data with y <= 9.630892721591493 dataset,"less_eq ( data = forest_fire , var1 = y , val = 9.630892721591493 )"
Number of data where y > -4.7474499210189265 data,"greater ( data = forest_fire , var1 = y , val = -4.7474499210189265 )"
Number of rows with y  >  65.76613178092458 df,"greater ( data = forest_fire , var1 = y , val = 65.76613178092458 )"
How many rows  y smaller than or equal to 43.80820930833684 ,"less_eq ( data = forest_fire , var1 = y , val = 43.80820930833684 )"
How many entries with y  <  10.064031123106787 dataset,"less ( data = forest_fire , var1 = y , val = 10.064031123106787 )"
How many info where y larger than 72.93013499241084 df,"greater ( data = forest_fire , var1 = y , val = 72.93013499241084 )"
Number of info  y less than -50.05581060285651 dataset,"less ( data = forest_fire , var1 = y , val = -50.05581060285651 )"
Number of entries  y <= 52.13036772258721 ,"less_eq ( data = forest_fire , var1 = y , val = 52.13036772258721 )"
corr of y and month in dataset forest_fire,"corr ( data = forest_fire, var1 = y , var2 = month )"
scatter plot of y with RH in forest_fire df,"scatterplot ( data = forest_fire, var1 = y , var2 = RH )"
cor of y with DC in forest_fire data,"corr ( data = forest_fire, var1 = y , var2 = DC )"
correlation of y and area in data forest_fire,"corr ( data = forest_fire, var1 = y , var2 = area )"
scatterplot between y and wind in forest_fire df,"scatterplot ( data = forest_fire, var1 = y , var2 = wind )"
corr between y with DMC in data forest_fire,"corr ( data = forest_fire, var1 = y , var2 = DMC )"
scatterplot of y and RH in forest_fire df,"scatterplot ( data = forest_fire, var1 = y , var2 = RH )"
cor between y with wind in forest_fire dataset,"corr ( data = forest_fire, var1 = y , var2 = wind )"
scatter plot between y and x in forest_fire,"scatterplot ( data = forest_fire, var1 = y , var2 = x )"
cor between y with DMC in forest_fire,"corr ( data = forest_fire, var1 = y , var2 = DMC )"
store forest_fire dataset  and store in variable {data}_data,load ( data = forest_fire )
load forest_fire df ,load ( data = forest_fire )
store forest_fire   and store in {data}_data,load ( data = forest_fire )
store forest_fire  ,load ( data = forest_fire )
store forest_fire df  in data,load ( data = forest_fire )
largest of month in dataset forest_fire,"maximum ( data = forest_fire , var1 = month )"
mean of the month in data forest_fire,"mean ( data = forest_fire , var1 = month )"
smallest of month in dataset forest_fire,"minimum ( data = forest_fire , var1 = month )"
standard deviation of month in forest_fire data base,"std ( data = forest_fire , var1 = month )"
quantile of the month in forest_fire df,"quantile ( data = forest_fire , var1 = month )"
correlation of the month in forest_fire data,"corr ( data = forest_fire , var1 = month )"
sd of the month in forest_fire data,"std ( data = forest_fire , var1 = month )"
sd of month in forest_fire data,"std ( data = forest_fire , var1 = month )"
ranges of the month in dataset forest_fire,"ranges ( data = forest_fire , var1 = month )"
min of month in forest_fire data base,"minimum ( data = forest_fire , var1 = month )"
deviation of the month in forest_fire df,"std ( data = forest_fire , var1 = month )"
largest of the month in forest_fire dataset,"maximum ( data = forest_fire , var1 = month )"
highest of the month in forest_fire dataset,"maximum ( data = forest_fire , var1 = month )"
spans of month in data forest_fire,"ranges ( data = forest_fire , var1 = month )"
std of the month in df forest_fire,"std ( data = forest_fire , var1 = month )"
sd of the month in data forest_fire,"std ( data = forest_fire , var1 = month )"
histogram of the month in forest_fire data base,"histogram ( data = forest_fire , var1 = month )"
correlation of the month in forest_fire df,"corr ( data = forest_fire , var1 = month )"
sd of month in forest_fire data,"std ( data = forest_fire , var1 = month )"
mean of the month in dataset forest_fire,"mean ( data = forest_fire , var1 = month )"
hist of the month in dataset forest_fire,"histogram ( data = forest_fire , var1 = month )"
histogram of the month in forest_fire data base,"histogram ( data = forest_fire , var1 = month )"
sum of the month in forest_fire,"summation ( data = forest_fire , var1 = month )"
ranges of month in forest_fire data,"ranges ( data = forest_fire , var1 = month )"
maximum of month in forest_fire data base,"maximum ( data = forest_fire , var1 = month )"
aggregate of the month in forest_fire,"summation ( data = forest_fire , var1 = month )"
var of month in forest_fire dataset,"variance ( data = forest_fire , var1 = month )"
deviation of the month in df forest_fire,"std ( data = forest_fire , var1 = month )"
correlation of the month in forest_fire data,"corr ( data = forest_fire , var1 = month )"
largest of the month in forest_fire df,"maximum ( data = forest_fire , var1 = month )"
summary of forest_fire,describe ( data = forest_fire )
Number of rows with month bigger than or same as 91.01643838833536 data,"greater_eq ( data = forest_fire , var1 = month , val = 91.01643838833536 )"
How many entries where month greater than or same as 55.792588002905205 dataset,"greater_eq ( data = forest_fire , var1 = month , val = 55.792588002905205 )"
How many entries with month equal to 99.30692984164605 df,"equal ( data = forest_fire , var1 = month , val = 99.30692984164605 )"
How many data with month larger than or equal to -50.63660899828108 ,"greater_eq ( data = forest_fire , var1 = month , val = -50.63660899828108 )"
How many info  month bigger than -60.14736889455392 data,"greater ( data = forest_fire , var1 = month , val = -60.14736889455392 )"
How many info  month higher than 34.55353308341614 data,"greater ( data = forest_fire , var1 = month , val = 34.55353308341614 )"
Number of entries  month bigger than 66.01008623827761 ,"greater ( data = forest_fire , var1 = month , val = 66.01008623827761 )"
Number of entries with month higher than -66.73052875815814 dataset,"greater ( data = forest_fire , var1 = month , val = -66.73052875815814 )"
Number of entries where month greater than or same as 65.20651762824428 dataset,"greater_eq ( data = forest_fire , var1 = month , val = 65.20651762824428 )"
How many data with month  <=  -28.228736515555042 data,"less_eq ( data = forest_fire , var1 = month , val = -28.228736515555042 )"
Number of data where month is -38.17948252005523 df,"equal ( data = forest_fire , var1 = month , val = -38.17948252005523 )"
Number of info  month greater than or equal to 12.089438581536555 data,"greater_eq ( data = forest_fire , var1 = month , val = 12.089438581536555 )"
Number of rows with month <= -27.910936756122126 df,"less_eq ( data = forest_fire , var1 = month , val = -27.910936756122126 )"
Number of rows  month  =  -49.73950176676878 dataset,"equal ( data = forest_fire , var1 = month , val = -49.73950176676878 )"
Number of info where month > 32.27645272860795 df,"greater ( data = forest_fire , var1 = month , val = 32.27645272860795 )"
Number of data with month larger than or equal to 5.766693764790574 dataset,"greater_eq ( data = forest_fire , var1 = month , val = 5.766693764790574 )"
Number of data where month < 29.190799074281074 df,"less ( data = forest_fire , var1 = month , val = 29.190799074281074 )"
Number of rows where month higher than or same as -46.57287778812267 data,"greater_eq ( data = forest_fire , var1 = month , val = -46.57287778812267 )"
Number of rows  month higher than or same as 0.9512903954583152 ,"greater_eq ( data = forest_fire , var1 = month , val = 0.9512903954583152 )"
How many entries with month smaller than or equal to 46.18900780840184 df,"less_eq ( data = forest_fire , var1 = month , val = 46.18900780840184 )"
scatterplot of month and x in forest_fire dataset,"scatterplot ( data = forest_fire, var1 = month , var2 = x )"
correlation of month with ISI in forest_fire,"corr ( data = forest_fire, var1 = month , var2 = ISI )"
scatterplot of month and rain in data forest_fire,"scatterplot ( data = forest_fire, var1 = month , var2 = rain )"
correlation of month with day in forest_fire data base,"corr ( data = forest_fire, var1 = month , var2 = day )"
scatterplot between month and temp in df forest_fire,"scatterplot ( data = forest_fire, var1 = month , var2 = temp )"
cor of month with temp in df forest_fire,"corr ( data = forest_fire, var1 = month , var2 = temp )"
cor of month with DMC in forest_fire dataset,"corr ( data = forest_fire, var1 = month , var2 = DMC )"
scatter plot of month with y in data forest_fire,"scatterplot ( data = forest_fire, var1 = month , var2 = y )"
cor of month and temp in data forest_fire,"corr ( data = forest_fire, var1 = month , var2 = temp )"
cor between month with area in forest_fire data,"corr ( data = forest_fire, var1 = month , var2 = area )"
load forest_fire dataset  and store in variable data,load ( data = forest_fire )
load forest_fire dataset  in data,load ( data = forest_fire )
load forest_fire   and store in variable {data}_df,load ( data = forest_fire )
store forest_fire df ,load ( data = forest_fire )
store forest_fire data  and store in a,load ( data = forest_fire )
sum of day in dataset forest_fire,"summation ( data = forest_fire , var1 = day )"
max of the day in forest_fire dataset,"maximum ( data = forest_fire , var1 = day )"
aggregate of the day in dataset forest_fire,"summation ( data = forest_fire , var1 = day )"
smallest of day in forest_fire data,"minimum ( data = forest_fire , var1 = day )"
mean of day in data forest_fire,"mean ( data = forest_fire , var1 = day )"
sparsity of the day in data forest_fire,"variance ( data = forest_fire , var1 = day )"
correlation of day in forest_fire data base,"corr ( data = forest_fire , var1 = day )"
aggregate of day in forest_fire df,"summation ( data = forest_fire , var1 = day )"
span of day in forest_fire data base,"ranges ( data = forest_fire , var1 = day )"
span of day in dataset forest_fire,"ranges ( data = forest_fire , var1 = day )"
sparsity of the day in forest_fire,"variance ( data = forest_fire , var1 = day )"
maximum of the day in forest_fire data,"maximum ( data = forest_fire , var1 = day )"
cor of day in forest_fire dataset,"corr ( data = forest_fire , var1 = day )"
sparsity of the day in forest_fire data,"std ( data = forest_fire , var1 = day )"
histogram of day in forest_fire df,"histogram ( data = forest_fire , var1 = day )"
max of the day in df forest_fire,"maximum ( data = forest_fire , var1 = day )"
range of the day in forest_fire dataset,"ranges ( data = forest_fire , var1 = day )"
range of the day in dataset forest_fire,"ranges ( data = forest_fire , var1 = day )"
hist of day in forest_fire dataset,"histogram ( data = forest_fire , var1 = day )"
average of day in df forest_fire,"mean ( data = forest_fire , var1 = day )"
span of day in forest_fire,"ranges ( data = forest_fire , var1 = day )"
typical of the day in forest_fire data base,"mean ( data = forest_fire , var1 = day )"
sparsity of day in forest_fire,"variance ( data = forest_fire , var1 = day )"
ranges of day in data forest_fire,"ranges ( data = forest_fire , var1 = day )"
var of day in forest_fire dataset,"variance ( data = forest_fire , var1 = day )"
quantity of the day in forest_fire df,"summation ( data = forest_fire , var1 = day )"
amount of the day in dataset forest_fire,"summation ( data = forest_fire , var1 = day )"
quantity of the day in forest_fire df,"summation ( data = forest_fire , var1 = day )"
minimum of the day in forest_fire data base,"minimum ( data = forest_fire , var1 = day )"
smallest of the day in dataset forest_fire,"minimum ( data = forest_fire , var1 = day )"
aggregate of the forest_fire,summation ( data = forest_fire )
Number of info with day < -36.08512189887725 ,"less ( data = forest_fire , var1 = day , val = -36.08512189887725 )"
How many info  day is 52.24136533318443 dataset,"equal ( data = forest_fire , var1 = day , val = 52.24136533318443 )"
Number of data with day bigger than or same as -3.047232037451522 ,"greater_eq ( data = forest_fire , var1 = day , val = -3.047232037451522 )"
How many rows with day less than 63.06361952940884 df,"less ( data = forest_fire , var1 = day , val = 63.06361952940884 )"
How many entries with day lower than or same as -84.2629877792604 df,"less_eq ( data = forest_fire , var1 = day , val = -84.2629877792604 )"
Number of rows  day lower than or equal to -36.43870828004741 dataset,"less_eq ( data = forest_fire , var1 = day , val = -36.43870828004741 )"
How many info  day  =  -79.40814961105175 dataset,"equal ( data = forest_fire , var1 = day , val = -79.40814961105175 )"
Number of entries  day larger than or same as -13.126756192564642 ,"greater_eq ( data = forest_fire , var1 = day , val = -13.126756192564642 )"
How many rows  day = 35.197517883499415 df,"equal ( data = forest_fire , var1 = day , val = 35.197517883499415 )"
Number of info with day  =  -86.1355183309005 dataset,"equal ( data = forest_fire , var1 = day , val = -86.1355183309005 )"
Number of data  day lower than or same as 57.60764313041378 df,"less_eq ( data = forest_fire , var1 = day , val = 57.60764313041378 )"
How many data where day larger than or same as 16.97131434780526 df,"greater_eq ( data = forest_fire , var1 = day , val = 16.97131434780526 )"
Number of rows  day == -86.43527272424434 ,"equal ( data = forest_fire , var1 = day , val = -86.43527272424434 )"
How many rows  day higher than or same as -16.54505605448442 data,"greater_eq ( data = forest_fire , var1 = day , val = -16.54505605448442 )"
Number of entries where day  =  57.345816028946075 ,"equal ( data = forest_fire , var1 = day , val = 57.345816028946075 )"
Number of rows where day  =  -46.27187084615916 df,"equal ( data = forest_fire , var1 = day , val = -46.27187084615916 )"
How many info where day larger than 26.26920719702919 data,"greater ( data = forest_fire , var1 = day , val = 26.26920719702919 )"
How many data  day bigger than or same as 67.69704996903508 ,"greater_eq ( data = forest_fire , var1 = day , val = 67.69704996903508 )"
How many entries  day lower than or equal to 92.02161031011923 data,"less_eq ( data = forest_fire , var1 = day , val = 92.02161031011923 )"
Number of info with day < -34.620476572825325 data,"less ( data = forest_fire , var1 = day , val = -34.620476572825325 )"
scatter plot between day and wind in data forest_fire,"scatterplot ( data = forest_fire, var1 = day , var2 = wind )"
corr of day with DMC in forest_fire dataset,"corr ( data = forest_fire, var1 = day , var2 = DMC )"
correlation of day and month in forest_fire,"corr ( data = forest_fire, var1 = day , var2 = month )"
corr between day and ISI in forest_fire data,"corr ( data = forest_fire, var1 = day , var2 = ISI )"
scatter plot between day and x in forest_fire data base,"scatterplot ( data = forest_fire, var1 = day , var2 = x )"
corr between day with month in forest_fire data base,"corr ( data = forest_fire, var1 = day , var2 = month )"
corr of day with FFMC in df forest_fire,"corr ( data = forest_fire, var1 = day , var2 = FFMC )"
correlation of day with area in df forest_fire,"corr ( data = forest_fire, var1 = day , var2 = area )"
corr between day and DMC in forest_fire data base,"corr ( data = forest_fire, var1 = day , var2 = DMC )"
cor of day and DMC in forest_fire data base,"corr ( data = forest_fire, var1 = day , var2 = DMC )"
store forest_fire dataset  and store in data,load ( data = forest_fire )
store forest_fire  ,load ( data = forest_fire )
store forest_fire dataset  and store in df,load ( data = forest_fire )
load forest_fire data  and store in ,load ( data = forest_fire )
load forest_fire df  in a,load ( data = forest_fire )
amount of the FFMC in forest_fire data,"summation ( data = forest_fire , var1 = FFMC )"
sparsity of the FFMC in forest_fire,"std ( data = forest_fire , var1 = FFMC )"
boxplot of FFMC in forest_fire,"boxplot ( data = forest_fire , var1 = FFMC )"
max of the FFMC in forest_fire df,"maximum ( data = forest_fire , var1 = FFMC )"
ranges of FFMC in forest_fire data base,"ranges ( data = forest_fire , var1 = FFMC )"
ranges of FFMC in forest_fire data base,"ranges ( data = forest_fire , var1 = FFMC )"
ranges of the FFMC in forest_fire,"ranges ( data = forest_fire , var1 = FFMC )"
hist of the FFMC in forest_fire data base,"histogram ( data = forest_fire , var1 = FFMC )"
corr of FFMC in dataset forest_fire,"corr ( data = forest_fire , var1 = FFMC )"
sparsity of the FFMC in forest_fire dataset,"variance ( data = forest_fire , var1 = FFMC )"
cor of FFMC in forest_fire dataset,"corr ( data = forest_fire , var1 = FFMC )"
typical of FFMC in dataset forest_fire,"mean ( data = forest_fire , var1 = FFMC )"
std of FFMC in df forest_fire,"std ( data = forest_fire , var1 = FFMC )"
aggregate of FFMC in forest_fire dataset,"summation ( data = forest_fire , var1 = FFMC )"
quantity of the FFMC in data forest_fire,"summation ( data = forest_fire , var1 = FFMC )"
histogram of the FFMC in dataset forest_fire,"histogram ( data = forest_fire , var1 = FFMC )"
highest of the FFMC in forest_fire,"maximum ( data = forest_fire , var1 = FFMC )"
variance of FFMC in forest_fire data base,"variance ( data = forest_fire , var1 = FFMC )"
sum of FFMC in forest_fire data,"summation ( data = forest_fire , var1 = FFMC )"
variance of FFMC in forest_fire data base,"variance ( data = forest_fire , var1 = FFMC )"
sd of FFMC in df forest_fire,"std ( data = forest_fire , var1 = FFMC )"
spans of the FFMC in data forest_fire,"ranges ( data = forest_fire , var1 = FFMC )"
highest of FFMC in forest_fire data base,"maximum ( data = forest_fire , var1 = FFMC )"
boxplot of FFMC in dataset forest_fire,"boxplot ( data = forest_fire , var1 = FFMC )"
corr of the FFMC in forest_fire data base,"corr ( data = forest_fire , var1 = FFMC )"
highest of the FFMC in forest_fire data,"maximum ( data = forest_fire , var1 = FFMC )"
var of FFMC in forest_fire df,"variance ( data = forest_fire , var1 = FFMC )"
spans of FFMC in forest_fire data base,"ranges ( data = forest_fire , var1 = FFMC )"
min of FFMC in forest_fire data,"minimum ( data = forest_fire , var1 = FFMC )"
span of the FFMC in forest_fire data base,"ranges ( data = forest_fire , var1 = FFMC )"
standard deviation of forest_fire,std ( data = forest_fire )
Number of entries  FFMC  ==  33.439871464452466 dataset,"equal ( data = forest_fire , var1 = FFMC , val = 33.439871464452466 )"
Number of info  FFMC larger than 34.94749288435176 dataset,"greater ( data = forest_fire , var1 = FFMC , val = 34.94749288435176 )"
How many rows where FFMC  >=  -98.59431738458515 ,"greater_eq ( data = forest_fire , var1 = FFMC , val = -98.59431738458515 )"
How many rows where FFMC smaller than or same as 93.19776647612969 ,"less_eq ( data = forest_fire , var1 = FFMC , val = 93.19776647612969 )"
Number of entries  FFMC smaller than or equal to 25.19764540221638 df,"less_eq ( data = forest_fire , var1 = FFMC , val = 25.19764540221638 )"
Number of info with FFMC higher than 85.72292197830657 data,"greater ( data = forest_fire , var1 = FFMC , val = 85.72292197830657 )"
How many info where FFMC == -92.88317571596403 ,"equal ( data = forest_fire , var1 = FFMC , val = -92.88317571596403 )"
How many entries  FFMC bigger than 62.116027901198265 df,"greater ( data = forest_fire , var1 = FFMC , val = 62.116027901198265 )"
Number of rows with FFMC < 33.19131665265061 ,"less ( data = forest_fire , var1 = FFMC , val = 33.19131665265061 )"
Number of info  FFMC lower than or same as -38.844614351984006 dataset,"less_eq ( data = forest_fire , var1 = FFMC , val = -38.844614351984006 )"
Number of entries with FFMC higher than or same as 11.016500444335236 data,"greater_eq ( data = forest_fire , var1 = FFMC , val = 11.016500444335236 )"
How many rows where FFMC < 54.90396344471068 dataset,"less ( data = forest_fire , var1 = FFMC , val = 54.90396344471068 )"
How many data with FFMC = 68.88372011077212 df,"equal ( data = forest_fire , var1 = FFMC , val = 68.88372011077212 )"
How many data with FFMC larger than or equal to 89.28486267605618 data,"greater_eq ( data = forest_fire , var1 = FFMC , val = 89.28486267605618 )"
How many rows  FFMC greater than or same as 36.59781592805203 data,"greater_eq ( data = forest_fire , var1 = FFMC , val = 36.59781592805203 )"
Number of info  FFMC less than or equal to 47.63095711916702 dataset,"less_eq ( data = forest_fire , var1 = FFMC , val = 47.63095711916702 )"
Number of data with FFMC is 47.99974566270632 data,"equal ( data = forest_fire , var1 = FFMC , val = 47.99974566270632 )"
Number of entries where FFMC greater than -11.567863026028704 df,"greater ( data = forest_fire , var1 = FFMC , val = -11.567863026028704 )"
How many info  FFMC smaller than or same as 43.5670418595825 df,"less_eq ( data = forest_fire , var1 = FFMC , val = 43.5670418595825 )"
Number of rows where FFMC lower than -43.51662951966333 data,"less ( data = forest_fire , var1 = FFMC , val = -43.51662951966333 )"
scatterplot between FFMC with wind in df forest_fire,"scatterplot ( data = forest_fire, var1 = FFMC , var2 = wind )"
scatter plot between FFMC and temp in data forest_fire,"scatterplot ( data = forest_fire, var1 = FFMC , var2 = temp )"
corr between FFMC with wind in forest_fire data base,"corr ( data = forest_fire, var1 = FFMC , var2 = wind )"
correlation of FFMC with day in forest_fire data base,"corr ( data = forest_fire, var1 = FFMC , var2 = day )"
correlation of FFMC with ISI in df forest_fire,"corr ( data = forest_fire, var1 = FFMC , var2 = ISI )"
scatterplot of FFMC with month in df forest_fire,"scatterplot ( data = forest_fire, var1 = FFMC , var2 = month )"
scatter plot of FFMC and DC in forest_fire data base,"scatterplot ( data = forest_fire, var1 = FFMC , var2 = DC )"
scatter plot of FFMC and x in forest_fire data base,"scatterplot ( data = forest_fire, var1 = FFMC , var2 = x )"
corr between FFMC with x in forest_fire dataset,"corr ( data = forest_fire, var1 = FFMC , var2 = x )"
scatter plot between FFMC and ISI in df forest_fire,"scatterplot ( data = forest_fire, var1 = FFMC , var2 = ISI )"
load forest_fire  ,load ( data = forest_fire )
store forest_fire dataset  in {data}_data,load ( data = forest_fire )
store forest_fire   in df,load ( data = forest_fire )
load forest_fire data  and store in {data}_data,load ( data = forest_fire )
store forest_fire df  and store in variable df,load ( data = forest_fire )
quantile of the DMC in forest_fire dataset,"quantile ( data = forest_fire , var1 = DMC )"
smallest of the DMC in forest_fire df,"minimum ( data = forest_fire , var1 = DMC )"
quantity of the DMC in df forest_fire,"summation ( data = forest_fire , var1 = DMC )"
standard deviation of the DMC in forest_fire dataset,"std ( data = forest_fire , var1 = DMC )"
span of DMC in forest_fire df,"ranges ( data = forest_fire , var1 = DMC )"
boxplot of DMC in df forest_fire,"boxplot ( data = forest_fire , var1 = DMC )"
largest of the DMC in df forest_fire,"maximum ( data = forest_fire , var1 = DMC )"
aggregate of the DMC in forest_fire,"summation ( data = forest_fire , var1 = DMC )"
corr of DMC in dataset forest_fire,"corr ( data = forest_fire , var1 = DMC )"
quantity of the DMC in forest_fire data,"summation ( data = forest_fire , var1 = DMC )"
std of the DMC in data forest_fire,"std ( data = forest_fire , var1 = DMC )"
min of the DMC in dataset forest_fire,"minimum ( data = forest_fire , var1 = DMC )"
sum of DMC in forest_fire data base,"summation ( data = forest_fire , var1 = DMC )"
hist of DMC in forest_fire,"histogram ( data = forest_fire , var1 = DMC )"
sum of DMC in forest_fire data,"summation ( data = forest_fire , var1 = DMC )"
standard deviation of the DMC in dataset forest_fire,"std ( data = forest_fire , var1 = DMC )"
sparsity of DMC in forest_fire dataset,"std ( data = forest_fire , var1 = DMC )"
min of DMC in forest_fire,"minimum ( data = forest_fire , var1 = DMC )"
maximum of the DMC in dataset forest_fire,"maximum ( data = forest_fire , var1 = DMC )"
highest of the DMC in forest_fire dataset,"maximum ( data = forest_fire , var1 = DMC )"
average of DMC in forest_fire data,"mean ( data = forest_fire , var1 = DMC )"
deviation of the DMC in forest_fire dataset,"std ( data = forest_fire , var1 = DMC )"
var of the DMC in df forest_fire,"variance ( data = forest_fire , var1 = DMC )"
deviation of the DMC in df forest_fire,"std ( data = forest_fire , var1 = DMC )"
variance of the DMC in forest_fire data,"variance ( data = forest_fire , var1 = DMC )"
typical of DMC in forest_fire dataset,"mean ( data = forest_fire , var1 = DMC )"
max of DMC in dataset forest_fire,"maximum ( data = forest_fire , var1 = DMC )"
hist of DMC in forest_fire df,"histogram ( data = forest_fire , var1 = DMC )"
var of the DMC in forest_fire data,"variance ( data = forest_fire , var1 = DMC )"
span of the DMC in forest_fire,"ranges ( data = forest_fire , var1 = DMC )"
range of forest_fire,ranges ( data = forest_fire )
How many data  DMC higher than or same as -95.17866515407833 df,"greater_eq ( data = forest_fire , var1 = DMC , val = -95.17866515407833 )"
Number of entries with DMC greater than 61.47375600956295 df,"greater ( data = forest_fire , var1 = DMC , val = 61.47375600956295 )"
How many rows with DMC  =  -63.708157396279354 df,"equal ( data = forest_fire , var1 = DMC , val = -63.708157396279354 )"
How many data  DMC = -60.49229341044906 df,"equal ( data = forest_fire , var1 = DMC , val = -60.49229341044906 )"
How many rows with DMC bigger than 49.01464718379631 data,"greater ( data = forest_fire , var1 = DMC , val = 49.01464718379631 )"
Number of info  DMC larger than or equal to -52.93665869106445 ,"greater_eq ( data = forest_fire , var1 = DMC , val = -52.93665869106445 )"
How many data with DMC smaller than -16.54132977222504 ,"less ( data = forest_fire , var1 = DMC , val = -16.54132977222504 )"
How many entries  DMC >= 96.14369229194145 dataset,"greater_eq ( data = forest_fire , var1 = DMC , val = 96.14369229194145 )"
How many info with DMC smaller than or same as 6.970867548053647 dataset,"less_eq ( data = forest_fire , var1 = DMC , val = 6.970867548053647 )"
How many entries with DMC higher than -75.40262342466882 df,"greater ( data = forest_fire , var1 = DMC , val = -75.40262342466882 )"
Number of info with DMC smaller than 12.350401179515515 ,"less ( data = forest_fire , var1 = DMC , val = 12.350401179515515 )"
How many entries where DMC larger than or same as -98.68834228260933 data,"greater_eq ( data = forest_fire , var1 = DMC , val = -98.68834228260933 )"
Number of data  DMC equal to 19.790622830529884 ,"equal ( data = forest_fire , var1 = DMC , val = 19.790622830529884 )"
How many entries where DMC equal to 99.82909892182795 data,"equal ( data = forest_fire , var1 = DMC , val = 99.82909892182795 )"
How many entries where DMC less than -46.45792584203841 df,"less ( data = forest_fire , var1 = DMC , val = -46.45792584203841 )"
Number of info  DMC  >=  -58.610518001765996 data,"greater_eq ( data = forest_fire , var1 = DMC , val = -58.610518001765996 )"
How many entries  DMC bigger than or equal to -54.94265857776046 ,"greater_eq ( data = forest_fire , var1 = DMC , val = -54.94265857776046 )"
How many info where DMC lower than -56.8214626721137 df,"less ( data = forest_fire , var1 = DMC , val = -56.8214626721137 )"
Number of entries  DMC  >  -55.303654489323726 df,"greater ( data = forest_fire , var1 = DMC , val = -55.303654489323726 )"
Number of rows with DMC higher than or same as 71.24672509510211 df,"greater_eq ( data = forest_fire , var1 = DMC , val = 71.24672509510211 )"
cor between DMC with x in forest_fire data base,"corr ( data = forest_fire, var1 = DMC , var2 = x )"
cor of DMC with wind in forest_fire,"corr ( data = forest_fire, var1 = DMC , var2 = wind )"
corr of DMC and rain in forest_fire dataset,"corr ( data = forest_fire, var1 = DMC , var2 = rain )"
cor of DMC with day in forest_fire,"corr ( data = forest_fire, var1 = DMC , var2 = day )"
scatter plot between DMC with ISI in df forest_fire,"scatterplot ( data = forest_fire, var1 = DMC , var2 = ISI )"
corr between DMC and x in forest_fire dataset,"corr ( data = forest_fire, var1 = DMC , var2 = x )"
scatterplot of DMC and wind in forest_fire data,"scatterplot ( data = forest_fire, var1 = DMC , var2 = wind )"
correlation between DMC with temp in forest_fire,"corr ( data = forest_fire, var1 = DMC , var2 = temp )"
correlation between DMC with RH in forest_fire df,"corr ( data = forest_fire, var1 = DMC , var2 = RH )"
scatterplot between DMC with x in data forest_fire,"scatterplot ( data = forest_fire, var1 = DMC , var2 = x )"
store forest_fire data  in d,load ( data = forest_fire )
store forest_fire dataset  and store in data,load ( data = forest_fire )
store forest_fire dataset  in {data}df,load ( data = forest_fire )
load forest_fire   in d,load ( data = forest_fire )
store forest_fire dataset  in d,load ( data = forest_fire )
amount of the DC in forest_fire dataset,"summation ( data = forest_fire , var1 = DC )"
cor of the DC in forest_fire,"corr ( data = forest_fire , var1 = DC )"
sparsity of DC in forest_fire df,"std ( data = forest_fire , var1 = DC )"
variance of DC in df forest_fire,"variance ( data = forest_fire , var1 = DC )"
spans of the DC in df forest_fire,"ranges ( data = forest_fire , var1 = DC )"
ranges of the DC in forest_fire data,"ranges ( data = forest_fire , var1 = DC )"
cor of DC in dataset forest_fire,"corr ( data = forest_fire , var1 = DC )"
smallest of the DC in data forest_fire,"minimum ( data = forest_fire , var1 = DC )"
largest of DC in dataset forest_fire,"maximum ( data = forest_fire , var1 = DC )"
average of DC in dataset forest_fire,"mean ( data = forest_fire , var1 = DC )"
spans of the DC in data forest_fire,"ranges ( data = forest_fire , var1 = DC )"
minimum of the DC in forest_fire,"minimum ( data = forest_fire , var1 = DC )"
correlation of the DC in data forest_fire,"corr ( data = forest_fire , var1 = DC )"
average of the DC in forest_fire dataset,"mean ( data = forest_fire , var1 = DC )"
aggregate of DC in forest_fire df,"summation ( data = forest_fire , var1 = DC )"
ranges of DC in forest_fire data,"ranges ( data = forest_fire , var1 = DC )"
hist of DC in forest_fire df,"histogram ( data = forest_fire , var1 = DC )"
