How many info with rain lower than or equal to -69.02055721749281 in dataset forest_fire,"less_eq ( data = forest_fire , var1 = rain , val = -69.02055721749281 )"
cor between rain with wind in forest_fire df,"corr ( data = forest_fire , var1 = rain , var2 = wind )"
boxplot of area in dataset forest_fire,"boxplot ( data = forest_fire , var1 = area )"
spans of in forest_fire dataset,ranges ( data = forest_fire )
Number of rows  area is -99.29928906837182 in data forest_fire,"equal ( data = forest_fire , var1 = area , val = -99.29928906837182 )"
corr between area with y in forest_fire data,"corr ( data = forest_fire , var1 = area , var2 = y )"
distribution of the sex in data abalone,"histogram ( data = abalone , var1 = sex )"
load of the in abalone data base,load ( data = abalone )
Number of data with sex higher than or equal to 52.38179340871855 in data abalone,"greater_eq ( data = abalone , var1 = sex , val = 52.38179340871855 )"
correlation of sex and viscera in abalone data base,"corr ( data = abalone , var1 = sex , var2 = viscera )"
average of length in abalone data base,"mean ( data = abalone , var1 = length )"
quantile of the in abalone data,quantile ( data = abalone )
Number of info with length higher than 97.52925857636961 in abalone data base,"greater ( data = abalone , var1 = length , val = 97.52925857636961 )"
corr of length and whole_weight in abalone dataset,"corr ( data = abalone , var1 = length , var2 = whole_weight )"
span of the diameter in abalone dataset,"ranges ( data = abalone , var1 = diameter )"
sd of in data abalone,std ( data = abalone )
How many entries with diameter  ==  -23.997560948338844 in abalone df,"equal ( data = abalone , var1 = diameter , val = -23.997560948338844 )"
corr between diameter with viscera in dataset abalone,"corr ( data = abalone , var1 = diameter , var2 = viscera )"
min of the height in abalone data,"minimum ( data = abalone , var1 = height )"
mean of in abalone df,mean ( data = abalone )
Number of info where height less than or equal to -29.930589440006372 in df abalone,"less_eq ( data = abalone , var1 = height , val = -29.930589440006372 )"
correlation between height and sex in abalone df,"corr ( data = abalone , var1 = height , var2 = sex )"
average of whole_weight in abalone,"mean ( data = abalone , var1 = whole_weight )"
amount of the in abalone data,summation ( data = abalone )
Number of info with whole_weight larger than or same as -54.392369059641375 in abalone data,"greater_eq ( data = abalone , var1 = whole_weight , val = -54.392369059641375 )"
scatter plot between whole_weight with sex in abalone df,"scatterplot ( data = abalone , var1 = whole_weight , var2 = sex )"
span of shucked_weight in abalone dataset,"ranges ( data = abalone , var1 = shucked_weight )"
smallest of the in abalone data base,minimum ( data = abalone )
How many rows where shucked_weight equal to -69.00428794110363 in abalone,"equal ( data = abalone , var1 = shucked_weight , val = -69.00428794110363 )"
corr of shucked_weight with whole_weight in abalone data base,"corr ( data = abalone , var1 = shucked_weight , var2 = whole_weight )"
boxplot of the viscera in abalone,"boxplot ( data = abalone , var1 = viscera )"
sum of the in abalone dataset,summation ( data = abalone )
Number of rows  viscera is -76.88306270286174 in abalone df,"equal ( data = abalone , var1 = viscera , val = -76.88306270286174 )"
cor of viscera with length in data abalone,"corr ( data = abalone , var1 = viscera , var2 = length )"
max of shell_weight in abalone df,"maximum ( data = abalone , var1 = shell_weight )"
cor of the in df abalone,corr ( data = abalone )
Number of entries with shell_weight less than or same as -51.16041366893973 in abalone dataset,"less_eq ( data = abalone , var1 = shell_weight , val = -51.16041366893973 )"
corr between shell_weight with diameter in abalone df,"corr ( data = abalone , var1 = shell_weight , var2 = diameter )"
correlation of age in df bank_marketing,"corr ( data = bank_marketing , var1 = age )"
range of the in data bank_marketing,ranges ( data = bank_marketing )
How many rows where age less than or same as 31.903875640061642 in df bank_marketing,"less_eq ( data = bank_marketing , var1 = age , val = 31.903875640061642 )"
scatterplot between age with education in bank_marketing dataset,"scatterplot ( data = bank_marketing , var1 = age , var2 = education )"
average of job in bank_marketing data base,"mean ( data = bank_marketing , var1 = job )"
sparsity of in df bank_marketing,std ( data = bank_marketing )
How many entries where job greater than or equal to 69.80181848024392 in dataset bank_marketing,"greater_eq ( data = bank_marketing , var1 = job , val = 69.80181848024392 )"
corr between job and contact in bank_marketing data base,"corr ( data = bank_marketing , var1 = job , var2 = contact )"
largest of marital in bank_marketing data base,"maximum ( data = bank_marketing , var1 = marital )"
typical of in bank_marketing data base,mean ( data = bank_marketing )
Number of info where marital smaller than or equal to -6.811560177780535 in bank_marketing dataset,"less_eq ( data = bank_marketing , var1 = marital , val = -6.811560177780535 )"
scatter plot of marital with emp.var.rate in bank_marketing,"scatterplot ( data = bank_marketing , var1 = marital , var2 = emp.var.rate )"
range of education in bank_marketing,"ranges ( data = bank_marketing , var1 = education )"
aggregate of the in df bank_marketing,summation ( data = bank_marketing )
Number of rows where education less than or equal to -46.009936045580034 in dataset bank_marketing,"less_eq ( data = bank_marketing , var1 = education , val = -46.009936045580034 )"
cor between education with default in bank_marketing data base,"corr ( data = bank_marketing , var1 = education , var2 = default )"
aggregate of the default in data bank_marketing,"summation ( data = bank_marketing , var1 = default )"
summary of the in dataset bank_marketing,describe ( data = bank_marketing )
How many info where default less than or equal to -32.65436343947982 in bank_marketing data,"less_eq ( data = bank_marketing , var1 = default , val = -32.65436343947982 )"
scatterplot of default and emp.var.rate in bank_marketing dataset,"scatterplot ( data = bank_marketing , var1 = default , var2 = emp.var.rate )"
correlation of the housing in bank_marketing df,"corr ( data = bank_marketing , var1 = housing )"
sum of in bank_marketing data base,summation ( data = bank_marketing )
Number of info where housing is -25.371892532284917 in bank_marketing df,"equal ( data = bank_marketing , var1 = housing , val = -25.371892532284917 )"
correlation between housing with loan in bank_marketing,"corr ( data = bank_marketing , var1 = housing , var2 = loan )"
aggregate of the loan in bank_marketing data,"summation ( data = bank_marketing , var1 = loan )"
deviation of in bank_marketing dataset,std ( data = bank_marketing )
How many data with loan lower than or equal to 50.39404778437054 in data bank_marketing,"less_eq ( data = bank_marketing , var1 = loan , val = 50.39404778437054 )"
cor of loan and day_of_week in df bank_marketing,"corr ( data = bank_marketing , var1 = loan , var2 = day_of_week )"
largest of the contact in dataset bank_marketing,"maximum ( data = bank_marketing , var1 = contact )"
summary of in bank_marketing data base,describe ( data = bank_marketing )
How many info with contact less than or equal to 68.8347920546127 in bank_marketing df,"less_eq ( data = bank_marketing , var1 = contact , val = 68.8347920546127 )"
correlation between contact with marital in bank_marketing data base,"corr ( data = bank_marketing , var1 = contact , var2 = marital )"
cor of month in bank_marketing df,"corr ( data = bank_marketing , var1 = month )"
spans of in bank_marketing,ranges ( data = bank_marketing )
How many rows  month smaller than or equal to -93.73022445263008 in bank_marketing,"less_eq ( data = bank_marketing , var1 = month , val = -93.73022445263008 )"
corr between month with nr.employed in dataset bank_marketing,"corr ( data = bank_marketing , var1 = month , var2 = nr.employed )"
std of the day_of_week in data bank_marketing,"std ( data = bank_marketing , var1 = day_of_week )"
load of in bank_marketing data,load ( data = bank_marketing )
How many rows  day_of_week larger than or same as -69.12771847441171 in bank_marketing data,"greater_eq ( data = bank_marketing , var1 = day_of_week , val = -69.12771847441171 )"
cor of day_of_week with poutcome in bank_marketing df,"corr ( data = bank_marketing , var1 = day_of_week , var2 = poutcome )"
boxplot of duration in dataset bank_marketing,"boxplot ( data = bank_marketing , var1 = duration )"
sd of the in bank_marketing df,std ( data = bank_marketing )
How many rows where duration larger than or equal to 91.43046145578643 in bank_marketing data base,"greater_eq ( data = bank_marketing , var1 = duration , val = 91.43046145578643 )"
correlation between duration and cons.price.idx in bank_marketing data,"corr ( data = bank_marketing , var1 = duration , var2 = cons.price.idx )"
deviation of the campaign in df bank_marketing,"std ( data = bank_marketing , var1 = campaign )"
ranges of the in dataset bank_marketing,ranges ( data = bank_marketing )
How many rows  campaign smaller than 85.56459062128613 in data bank_marketing,"less ( data = bank_marketing , var1 = campaign , val = 85.56459062128613 )"
cor of campaign and month in bank_marketing df,"corr ( data = bank_marketing , var1 = campaign , var2 = month )"
amount of pdays in data bank_marketing,"summation ( data = bank_marketing , var1 = pdays )"
amount of the in bank_marketing data base,summation ( data = bank_marketing )
Number of rows  pdays bigger than or equal to -24.153214855850564 in bank_marketing data,"greater_eq ( data = bank_marketing , var1 = pdays , val = -24.153214855850564 )"
corr between pdays with loan in dataset bank_marketing,"corr ( data = bank_marketing , var1 = pdays , var2 = loan )"
deviation of previous in data bank_marketing,"std ( data = bank_marketing , var1 = previous )"
range of the in df bank_marketing,ranges ( data = bank_marketing )
How many entries with previous > -2.4081236325086905 in bank_marketing,"greater ( data = bank_marketing , var1 = previous , val = -2.4081236325086905 )"
corr of previous and poutcome in bank_marketing data,"corr ( data = bank_marketing , var1 = previous , var2 = poutcome )"
maximum of poutcome in bank_marketing,"maximum ( data = bank_marketing , var1 = poutcome )"
correlation of the in dataset bank_marketing,corr ( data = bank_marketing )
Number of data  poutcome smaller than -99.38821517880723 in bank_marketing df,"less ( data = bank_marketing , var1 = poutcome , val = -99.38821517880723 )"
scatterplot between poutcome and previous in bank_marketing dataset,"scatterplot ( data = bank_marketing , var1 = poutcome , var2 = previous )"
variance of emp.var.rate in df bank_marketing,"variance ( data = bank_marketing , var1 = emp.var.rate )"
sd of in df bank_marketing,std ( data = bank_marketing )
How many info  emp.var.rate less than or equal to -88.33886552245598 in bank_marketing df,"less_eq ( data = bank_marketing , var1 = emp.var.rate , val = -88.33886552245598 )"
scatter plot of emp.var.rate and poutcome in data bank_marketing,"scatterplot ( data = bank_marketing , var1 = emp.var.rate , var2 = poutcome )"
min of the cons.price.idx in bank_marketing,"minimum ( data = bank_marketing , var1 = cons.price.idx )"
std of in bank_marketing,std ( data = bank_marketing )
Number of data with cons.price.idx bigger than or same as -39.69226503305079 in df bank_marketing,"greater_eq ( data = bank_marketing , var1 = cons.price.idx , val = -39.69226503305079 )"
correlation between cons.price.idx and previous in df bank_marketing,"corr ( data = bank_marketing , var1 = cons.price.idx , var2 = previous )"
minimum of cons.conf.idx in bank_marketing,"minimum ( data = bank_marketing , var1 = cons.conf.idx )"
quantity of in dataset bank_marketing,summation ( data = bank_marketing )
Number of info  cons.conf.idx less than or equal to -24.237537480260258 in bank_marketing data,"less_eq ( data = bank_marketing , var1 = cons.conf.idx , val = -24.237537480260258 )"
scatter plot between cons.conf.idx and default in df bank_marketing,"scatterplot ( data = bank_marketing , var1 = cons.conf.idx , var2 = default )"
boxplot of euribor3m in bank_marketing df,"boxplot ( data = bank_marketing , var1 = euribor3m )"
sparsity of the in bank_marketing data base,variance ( data = bank_marketing )
Number of entries  euribor3m bigger than or same as 87.25718136913534 in df bank_marketing,"greater_eq ( data = bank_marketing , var1 = euribor3m , val = 87.25718136913534 )"
correlation of euribor3m and pdays in bank_marketing dataset,"corr ( data = bank_marketing , var1 = euribor3m , var2 = pdays )"
cor of the nr.employed in bank_marketing data,"corr ( data = bank_marketing , var1 = nr.employed )"
typical of the in bank_marketing,mean ( data = bank_marketing )
How many entries with nr.employed larger than 39.722724163962 in bank_marketing dataset,"greater ( data = bank_marketing , var1 = nr.employed , val = 39.722724163962 )"
scatter plot of nr.employed with month in bank_marketing,"scatterplot ( data = bank_marketing , var1 = nr.employed , var2 = month )"
standard deviation of sepal_length in iris data base,"std ( data = iris , var1 = sepal_length )"
largest of in data iris,maximum ( data = iris )
Number of data  sepal_length greater than or equal to 30.201874212699295 in data iris,"greater_eq ( data = iris , var1 = sepal_length , val = 30.201874212699295 )"
correlation of sepal_length and sepal_width in df iris,"corr ( data = iris , var1 = sepal_length , var2 = sepal_width )"
largest of the sepal_width in dataset iris,"maximum ( data = iris , var1 = sepal_width )"
store of in df iris,load ( data = iris )
Number of entries where sepal_width < -73.69073096325396 in dataset iris,"less ( data = iris , var1 = sepal_width , val = -73.69073096325396 )"
corr between sepal_width and sepal_length in iris data base,"corr ( data = iris , var1 = sepal_width , var2 = sepal_length )"
max of the petal_length in df iris,"maximum ( data = iris , var1 = petal_length )"
highest of in dataset iris,maximum ( data = iris )
Number of data with petal_length lower than or equal to 60.04148509982187 in iris,"less_eq ( data = iris , var1 = petal_length , val = 60.04148509982187 )"
scatterplot of petal_length and petal_width in iris,"scatterplot ( data = iris , var1 = petal_length , var2 = petal_width )"
maximum of petal_width in iris,"maximum ( data = iris , var1 = petal_width )"
summary of the in iris,describe ( data = iris )
How many info  petal_width higher than or equal to 50.81533104243741 in df iris,"greater_eq ( data = iris , var1 = petal_width , val = 50.81533104243741 )"
correlation of petal_width and sepal_width in iris,"corr ( data = iris , var1 = petal_width , var2 = sepal_width )"
amount of the age in data adult,"summation ( data = adult , var1 = age )"
corr of the in dataset adult,corr ( data = adult )
How many info where age >= 63.63861044838606 in adult,"greater_eq ( data = adult , var1 = age , val = 63.63861044838606 )"
scatter plot between age and workclass in dataset adult,"scatterplot ( data = adult , var1 = age , var2 = workclass )"
boxplot of the workclass in adult df,"boxplot ( data = adult , var1 = workclass )"
quantity of the in data adult,summation ( data = adult )
How many info  workclass smaller than -8.246455984747627 in data adult,"less ( data = adult , var1 = workclass , val = -8.246455984747627 )"
scatterplot between workclass and age in dataset adult,"scatterplot ( data = adult , var1 = workclass , var2 = age )"
variance of the fnlwgt in dataset adult,"variance ( data = adult , var1 = fnlwgt )"
std of in adult,std ( data = adult )
How many entries where fnlwgt bigger than 25.799402525875806 in dataset adult,"greater ( data = adult , var1 = fnlwgt , val = 25.799402525875806 )"
scatterplot of fnlwgt with hours_per_week in adult,"scatterplot ( data = adult , var1 = fnlwgt , var2 = hours_per_week )"
boxplot of education in data adult,"boxplot ( data = adult , var1 = education )"
mean of in adult df,mean ( data = adult )
How many rows where education equal to -48.92409596673686 in adult,"equal ( data = adult , var1 = education , val = -48.92409596673686 )"
corr between education with education_num in dataset adult,"corr ( data = adult , var1 = education , var2 = education_num )"
spans of the education_num in adult,"ranges ( data = adult , var1 = education_num )"
sparsity of the in dataset adult,std ( data = adult )
How many info where education_num smaller than or same as 45.73026418809232 in adult df,"less_eq ( data = adult , var1 = education_num , val = 45.73026418809232 )"
correlation between education_num and education in df adult,"corr ( data = adult , var1 = education_num , var2 = education )"
deviation of the marital_status in dataset adult,"std ( data = adult , var1 = marital_status )"
cor of the in adult df,corr ( data = adult )
How many rows with marital_status  =  0.6728352500385455 in data adult,"equal ( data = adult , var1 = marital_status , val = 0.6728352500385455 )"
cor between marital_status and native_country in df adult,"corr ( data = adult , var1 = marital_status , var2 = native_country )"
aggregate of occupation in adult df,"summation ( data = adult , var1 = occupation )"
quantile of the in adult data,quantile ( data = adult )
How many data  occupation == -85.82108540399163 in adult df,"equal ( data = adult , var1 = occupation , val = -85.82108540399163 )"
correlation of occupation and capital_loss in adult dataset,"corr ( data = adult , var1 = occupation , var2 = capital_loss )"
highest of house_serv in adult,"maximum ( data = adult , var1 = house_serv )"
describe of in adult,describe ( data = adult )
How many entries where house_serv <= -77.73855267087566 in adult data,"less_eq ( data = adult , var1 = house_serv , val = -77.73855267087566 )"
cor of house_serv with race in dataset adult,"corr ( data = adult , var1 = house_serv , var2 = race )"
hist of the relationship in adult,"histogram ( data = adult , var1 = relationship )"
span of in adult dataset,ranges ( data = adult )
How many data where relationship higher than or equal to 2.9040767032680606 in data adult,"greater_eq ( data = adult , var1 = relationship , val = 2.9040767032680606 )"
correlation of relationship and house_serv in data adult,"corr ( data = adult , var1 = relationship , var2 = house_serv )"
average of the race in adult,"mean ( data = adult , var1 = race )"
describe of in adult dataset,describe ( data = adult )
How many data  race larger than or same as -90.03562990064174 in dataset adult,"greater_eq ( data = adult , var1 = race , val = -90.03562990064174 )"
cor of race with occupation in adult data,"corr ( data = adult , var1 = race , var2 = occupation )"
hist of sex in data adult,"histogram ( data = adult , var1 = sex )"
quantile of in adult data,quantile ( data = adult )
How many info where sex less than or equal to -98.66363894883715 in df adult,"less_eq ( data = adult , var1 = sex , val = -98.66363894883715 )"
scatter plot of sex with fnlwgt in adult dataset,"scatterplot ( data = adult , var1 = sex , var2 = fnlwgt )"
deviation of capital_gain in df adult,"std ( data = adult , var1 = capital_gain )"
spans of in dataset adult,ranges ( data = adult )
Number of data  capital_gain == 34.16513438409859 in adult data,"equal ( data = adult , var1 = capital_gain , val = 34.16513438409859 )"
corr of capital_gain and capital_loss in adult dataset,"corr ( data = adult , var1 = capital_gain , var2 = capital_loss )"
min of capital_loss in adult dataset,"minimum ( data = adult , var1 = capital_loss )"
typical of the in adult data base,mean ( data = adult )
How many entries with capital_loss less than 60.39994667989811 in adult data base,"less ( data = adult , var1 = capital_loss , val = 60.39994667989811 )"
corr between capital_loss and occupation in dataset adult,"corr ( data = adult , var1 = capital_loss , var2 = occupation )"
std of the hours_per_week in adult df,"std ( data = adult , var1 = hours_per_week )"
span of the in adult dataset,ranges ( data = adult )
Number of info where hours_per_week bigger than 90.92239267018982 in adult data,"greater ( data = adult , var1 = hours_per_week , val = 90.92239267018982 )"
scatter plot between hours_per_week and sex in dataset adult,"scatterplot ( data = adult , var1 = hours_per_week , var2 = sex )"
var of native_country in adult dataset,"variance ( data = adult , var1 = native_country )"
sparsity of the in df adult,std ( data = adult )
Number of entries  native_country < -99.68706072806235 in adult data base,"less ( data = adult , var1 = native_country , val = -99.68706072806235 )"
scatterplot of native_country and house_serv in adult data,"scatterplot ( data = adult , var1 = native_country , var2 = house_serv )"
largest of alcohol in dataset wine,"maximum ( data = wine , var1 = alcohol )"
sum of in dataset wine,summation ( data = wine )
How many data  alcohol  <=  -60.157749355832294 in dataset wine,"less_eq ( data = wine , var1 = alcohol , val = -60.157749355832294 )"
correlation of alcohol and hue in dataset wine,"corr ( data = wine , var1 = alcohol , var2 = hue )"
smallest of malic_acid in wine dataset,"minimum ( data = wine , var1 = malic_acid )"
variance of the in data wine,variance ( data = wine )
Number of data  malic_acid less than or equal to -48.68176271090188 in dataset wine,"less_eq ( data = wine , var1 = malic_acid , val = -48.68176271090188 )"
corr between malic_acid and nonflavanoid_phenols in wine data,"corr ( data = wine , var1 = malic_acid , var2 = nonflavanoid_phenols )"
std of the ash in wine data,"std ( data = wine , var1 = ash )"
std of the in wine df,std ( data = wine )
How many data where ash >= 16.81539105709821 in wine data base,"greater_eq ( data = wine , var1 = ash , val = 16.81539105709821 )"
correlation between ash and nonflavanoid_phenols in wine dataset,"corr ( data = wine , var1 = ash , var2 = nonflavanoid_phenols )"
amount of the alcalinity_of_ash in wine df,"summation ( data = wine , var1 = alcalinity_of_ash )"
quantity of in wine df,summation ( data = wine )
How many entries with alcalinity_of_ash  ==  -49.35018906703434 in dataset wine,"equal ( data = wine , var1 = alcalinity_of_ash , val = -49.35018906703434 )"
cor of alcalinity_of_ash with malic_acid in wine,"corr ( data = wine , var1 = alcalinity_of_ash , var2 = malic_acid )"
sparsity of magnesium in wine data base,"std ( data = wine , var1 = magnesium )"
sparsity of the in wine,std ( data = wine )
Number of rows where magnesium lower than 35.89891409838671 in wine dataset,"less ( data = wine , var1 = magnesium , val = 35.89891409838671 )"
correlation of magnesium with proanthocyanins in wine data base,"corr ( data = wine , var1 = magnesium , var2 = proanthocyanins )"
spans of total_phenols in wine,"ranges ( data = wine , var1 = total_phenols )"
summary of in data wine,describe ( data = wine )
Number of entries with total_phenols is 73.2201926535684 in dataset wine,"equal ( data = wine , var1 = total_phenols , val = 73.2201926535684 )"
cor between total_phenols and alcohol in wine df,"corr ( data = wine , var1 = total_phenols , var2 = alcohol )"
std of the flavanoids in wine,"std ( data = wine , var1 = flavanoids )"
std of the in wine data,std ( data = wine )
How many data  flavanoids  >=  -11.522028437578172 in wine df,"greater_eq ( data = wine , var1 = flavanoids , val = -11.522028437578172 )"
cor of flavanoids and proanthocyanins in wine data,"corr ( data = wine , var1 = flavanoids , var2 = proanthocyanins )"
deviation of the nonflavanoid_phenols in dataset wine,"std ( data = wine , var1 = nonflavanoid_phenols )"
quantile of the in df wine,quantile ( data = wine )
Number of info  nonflavanoid_phenols > 77.0547787007219 in dataset wine,"greater ( data = wine , var1 = nonflavanoid_phenols , val = 77.0547787007219 )"
corr between nonflavanoid_phenols and alcalinity_of_ash in df wine,"corr ( data = wine , var1 = nonflavanoid_phenols , var2 = alcalinity_of_ash )"
hist of proanthocyanins in dataset wine,"histogram ( data = wine , var1 = proanthocyanins )"
var of in wine data,variance ( data = wine )
How many data with proanthocyanins is -21.41452170557166 in wine data,"equal ( data = wine , var1 = proanthocyanins , val = -21.41452170557166 )"
corr of proanthocyanins and flavanoids in wine,"corr ( data = wine , var1 = proanthocyanins , var2 = flavanoids )"
deviation of varor_intensity in wine data base,"std ( data = wine , var1 = varor_intensity )"
smallest of the in wine data base,minimum ( data = wine )
Number of info where varor_intensity less than or same as -3.2079876482029306 in wine data,"less_eq ( data = wine , var1 = varor_intensity , val = -3.2079876482029306 )"
scatter plot between varor_intensity with nonflavanoid_phenols in wine data,"scatterplot ( data = wine , var1 = varor_intensity , var2 = nonflavanoid_phenols )"
span of hue in dataset wine,"ranges ( data = wine , var1 = hue )"
typical of in wine dataset,mean ( data = wine )
Number of rows with hue higher than -59.36625773834139 in data wine,"greater ( data = wine , var1 = hue , val = -59.36625773834139 )"
cor of hue with ash in wine dataset,"corr ( data = wine , var1 = hue , var2 = ash )"
std of buying in dataset car,"std ( data = car , var1 = buying )"
typical of in data car,mean ( data = car )
How many data where buying smaller than 75.71154401720375 in car df,"less ( data = car , var1 = buying , val = 75.71154401720375 )"
corr of buying and safety in car data,"corr ( data = car , var1 = buying , var2 = safety )"
max of maint in car data,"maximum ( data = car , var1 = maint )"
minimum of the in data car,minimum ( data = car )
How many entries where maint less than or equal to 21.907750689877915 in dataset car,"less_eq ( data = car , var1 = maint , val = 21.907750689877915 )"
cor between maint and safety in dataset car,"corr ( data = car , var1 = maint , var2 = safety )"
corr of the comfort in car,"corr ( data = car , var1 = comfort )"
standard deviation of in car data,std ( data = car )
How many data with comfort greater than -93.88149486298518 in car dataset,"greater ( data = car , var1 = comfort , val = -93.88149486298518 )"
scatterplot of comfort and maint in car data base,"scatterplot ( data = car , var1 = comfort , var2 = maint )"
sparsity of doors in df car,"std ( data = car , var1 = doors )"
spans of the in df car,ranges ( data = car )
Number of rows with doors smaller than or same as 81.56359694561664 in car data,"less_eq ( data = car , var1 = doors , val = 81.56359694561664 )"
scatterplot between doors and comfort in data car,"scatterplot ( data = car , var1 = doors , var2 = comfort )"
hist of persons in car data,"histogram ( data = car , var1 = persons )"
amount of the in data car,summation ( data = car )
How many rows with persons greater than or same as -68.28245721185957 in data car,"greater_eq ( data = car , var1 = persons , val = -68.28245721185957 )"
correlation between persons with buying in car data base,"corr ( data = car , var1 = persons , var2 = buying )"
hist of lug_boot in car,"histogram ( data = car , var1 = lug_boot )"
sum of in car dataset,summation ( data = car )
Number of entries where lug_boot  <  -43.989593593775744 in car data,"less ( data = car , var1 = lug_boot , val = -43.989593593775744 )"
cor between lug_boot with comfort in car df,"corr ( data = car , var1 = lug_boot , var2 = comfort )"
amount of safety in data car,"summation ( data = car , var1 = safety )"
sparsity of the in car data base,std ( data = car )
Number of rows with safety  =  91.781000991485 in df car,"equal ( data = car , var1 = safety , val = 91.781000991485 )"
corr of safety with persons in car data base,"corr ( data = car , var1 = safety , var2 = persons )"
range of radius in breast_cancer data base,"ranges ( data = breast_cancer , var1 = radius )"
sparsity of in breast_cancer data,variance ( data = breast_cancer )
How many entries with radius smaller than 20.023492953254873 in dataset breast_cancer,"less ( data = breast_cancer , var1 = radius , val = 20.023492953254873 )"
corr of radius and smoothness in df breast_cancer,"corr ( data = breast_cancer , var1 = radius , var2 = smoothness )"
distribution of texture in df breast_cancer,"histogram ( data = breast_cancer , var1 = texture )"
var of the in breast_cancer dataset,variance ( data = breast_cancer )
How many rows  texture larger than 43.26703777127466 in breast_cancer,"greater ( data = breast_cancer , var1 = texture , val = 43.26703777127466 )"
scatterplot between texture with perimeter in breast_cancer data base,"scatterplot ( data = breast_cancer , var1 = texture , var2 = perimeter )"
average of perimeter in breast_cancer df,"mean ( data = breast_cancer , var1 = perimeter )"
maximum of the in breast_cancer data,maximum ( data = breast_cancer )
How many rows with perimeter  <  6.431235032809141 in breast_cancer df,"less ( data = breast_cancer , var1 = perimeter , val = 6.431235032809141 )"
cor of perimeter and concavity in breast_cancer data base,"corr ( data = breast_cancer , var1 = perimeter , var2 = concavity )"
deviation of area in data breast_cancer,"std ( data = breast_cancer , var1 = area )"
aggregate of the in breast_cancer dataset,summation ( data = breast_cancer )
Number of rows with area  <  -38.52735354450776 in breast_cancer dataset,"less ( data = breast_cancer , var1 = area , val = -38.52735354450776 )"
scatterplot between area with concave points in breast_cancer dataset,"scatterplot ( data = breast_cancer , var1 = area , var2 = concave points )"
variance of the smoothness in breast_cancer dataset,"variance ( data = breast_cancer , var1 = smoothness )"
standard deviation of in dataset breast_cancer,std ( data = breast_cancer )
Number of info with smoothness lower than -33.07680692599793 in breast_cancer data base,"less ( data = breast_cancer , var1 = smoothness , val = -33.07680692599793 )"
correlation between smoothness with perimeter in breast_cancer data,"corr ( data = breast_cancer , var1 = smoothness , var2 = perimeter )"
amount of the compactness in breast_cancer,"summation ( data = breast_cancer , var1 = compactness )"
store of in breast_cancer data,load ( data = breast_cancer )
Number of rows where compactness lower than or same as 88.4538503983903 in df breast_cancer,"less_eq ( data = breast_cancer , var1 = compactness , val = 88.4538503983903 )"
corr between compactness and fractal dimension in dataset breast_cancer,"corr ( data = breast_cancer , var1 = compactness , var2 = fractal dimension )"
hist of the concavity in data breast_cancer,"histogram ( data = breast_cancer , var1 = concavity )"
corr of the in breast_cancer,corr ( data = breast_cancer )
Number of rows where concavity equal to -39.8164156329184 in dataset breast_cancer,"equal ( data = breast_cancer , var1 = concavity , val = -39.8164156329184 )"
scatter plot between concavity and concave points in breast_cancer data,"scatterplot ( data = breast_cancer , var1 = concavity , var2 = concave points )"
sparsity of concave points in data breast_cancer,"variance ( data = breast_cancer , var1 = concave points )"
maximum of the in breast_cancer,maximum ( data = breast_cancer )
How many rows with concave points larger than or equal to -89.26174824001643 in breast_cancer,"greater_eq ( data = breast_cancer , var1 = concave points , val = -89.26174824001643 )"
scatterplot of concave points and symmetry in data breast_cancer,"scatterplot ( data = breast_cancer , var1 = concave points , var2 = symmetry )"
average of the symmetry in breast_cancer,"mean ( data = breast_cancer , var1 = symmetry )"
correlation of in breast_cancer data,corr ( data = breast_cancer )
How many entries  symmetry  >=  -87.8655319056757 in data breast_cancer,"greater_eq ( data = breast_cancer , var1 = symmetry , val = -87.8655319056757 )"
correlation of symmetry and perimeter in breast_cancer df,"corr ( data = breast_cancer , var1 = symmetry , var2 = perimeter )"
minimum of the fractal dimension in breast_cancer,"minimum ( data = breast_cancer , var1 = fractal dimension )"
max of in breast_cancer data,maximum ( data = breast_cancer )
Number of entries  fractal dimension  >=  -25.219232174948417 in data breast_cancer,"greater_eq ( data = breast_cancer , var1 = fractal dimension , val = -25.219232174948417 )"
correlation between fractal dimension with symmetry in dataset breast_cancer,"corr ( data = breast_cancer , var1 = fractal dimension , var2 = symmetry )"
spans of age in heart_disease,"ranges ( data = heart_disease , var1 = age )"
describe of in heart_disease data,describe ( data = heart_disease )
Number of data  age bigger than or same as 59.226363916042345 in heart_disease dataset,"greater_eq ( data = heart_disease , var1 = age , val = 59.226363916042345 )"
corr of age and fbs in data heart_disease,"corr ( data = heart_disease , var1 = age , var2 = fbs )"
amount of sex in heart_disease,"summation ( data = heart_disease , var1 = sex )"
range of in df heart_disease,ranges ( data = heart_disease )
Number of entries where sex  >=  -68.49050668833412 in heart_disease data,"greater_eq ( data = heart_disease , var1 = sex , val = -68.49050668833412 )"
corr between sex with trestbps in heart_disease df,"corr ( data = heart_disease , var1 = sex , var2 = trestbps )"
spans of the cp in heart_disease dataset,"ranges ( data = heart_disease , var1 = cp )"
quantity of in heart_disease data base,summation ( data = heart_disease )
Number of entries  cp >= 45.64045830729549 in heart_disease data,"greater_eq ( data = heart_disease , var1 = cp , val = 45.64045830729549 )"
correlation of cp and age in heart_disease data,"corr ( data = heart_disease , var1 = cp , var2 = age )"
highest of trestbps in heart_disease dataset,"maximum ( data = heart_disease , var1 = trestbps )"
